Transaction_ID,Order_Date,Product_ID,Product_Name,Category,Unit_Price,Quantity,Total_Sales,Customer_ID,Store_ID,City,Payment_Method,Month
T2676,11-01-2024,P4001,Milk,Dairy,191,7,1337,C281,S03,Hyderabad,Cash,1
T2677,30-08-2024,P1001,Rice,Grocery,200,10,2000,C697,S01,Bangalore,Cash,8
T2678,09-01-2024,P4001,Milk,Dairy,43,2,86,C680,S03,Mumbai,UPI,1
T2679,16-03-2024,P4002,Butter,Dairy,406,3,1218,C893,S01,Hyderabad,Card,3
T2680,28-06-2024,P3001,Biscuits,Snacks,271,8,2168,C658,S03,Kolkata,Card,6
T2681,07-01-2024,P2002,Soap,Personal Care,254,6,1524,C947,S03,Delhi,UPI,1
T2682,05-12-2024,P3001,Biscuits,Snacks,416,9,3744,C977,S04,Hyderabad,Card,12
T2683,29-07-2024,P4002,Butter,Dairy,95,1,95,C976,S02,Kolkata,Cash,7
T2684,05-05-2024,P3001,Biscuits,Snacks,35,8,280,C691,S04,Delhi,Cash,5
T2685,12-07-2024,P1002,Wheat Flour,Grocery,491,4,1964,C754,S01,Delhi,UPI,7
T2686,26-09-2024,P4002,Butter,Dairy,468,8,3744,C279,S03,Kolkata,Card,9
T2687,01-08-2024,P3001,Biscuits,Snacks,321,7,2247,C382,S03,Mumbai,Cash,8
T2688,24-06-2024,P5001,Soft Drink,Beverages,379,9,3411,C954,S01,Bangalore,Card,6
T2689,26-02-2024,P5001,Soft Drink,Beverages,167,6,1002,C108,S04,Kolkata,Cash,2
T2690,28-05-2024,P4001,Milk,Dairy,287,3,861,C738,S02,Delhi,Card,5
T2691,30-05-2024,P2002,Soap,Personal Care,429,2,858,C115,S04,Hyderabad,Cash,5
T2692,28-01-2024,P2002,Soap,Personal Care,83,10,830,C600,S03,Hyderabad,Card,1
T2693,08-05-2024,P3001,Biscuits,Snacks,45,1,45,C241,S03,Delhi,UPI,5
T2694,31-12-2024,P4002,Butter,Dairy,64,3,192,C377,S02,Kolkata,Cash,12
T2695,11-02-2024,P3002,Chips,Snacks,490,10,4900,C397,S02,Hyderabad,Card,2
T2696,13-12-2024,P3001,Biscuits,Snacks,435,4,1740,C752,S04,Bangalore,Card,12
T2697,03-06-2024,P1002,Wheat Flour,Grocery,491,5,2455,C711,S03,Mumbai,UPI,6
T2698,23-10-2024,P3002,Chips,Snacks,431,6,2586,C242,S02,Delhi,Cash,10
T2699,03-06-2024,P3002,Chips,Snacks,122,9,1098,C412,S01,Delhi,UPI,6
T2700,11-07-2024,P4001,Milk,Dairy,113,9,1017,C901,S04,Hyderabad,Cash,7
T2701,09-06-2024,P4002,Butter,Dairy,375,8,3000,C615,S03,Bangalore,Card,6
T2702,29-07-2024,P3002,Chips,Snacks,235,8,1880,C572,S01,Chennai,Cash,7
T2703,12-03-2024,P3002,Chips,Snacks,406,2,812,C729,S03,Mumbai,UPI,3
T2704,13-11-2024,P4002,Butter,Dairy,85,6,510,C656,S03,Hyderabad,Card,11
T2705,04-01-2024,P1003,Cooking Oil,Grocery,363,7,2541,C573,S04,Hyderabad,Cash,1
T2706,28-11-2024,P1001,Rice,Grocery,444,5,2220,C209,S03,Chennai,Cash,11
T2707,19-12-2024,P2002,Soap,Personal Care,266,10,2660,C439,S01,Hyderabad,UPI,12
T2708,28-01-2024,P5001,Soft Drink,Beverages,398,9,3582,C818,S02,Chennai,Cash,1
T2709,24-04-2024,P4002,Butter,Dairy,89,8,712,C791,S02,Delhi,UPI,4
T2710,05-09-2024,P2002,Soap,Personal Care,432,1,432,C738,S02,Hyderabad,Cash,9
T2711,02-03-2024,P1001,Rice,Grocery,329,3,987,C632,S01,Mumbai,Cash,3
T2712,15-09-2024,P1002,Wheat Flour,Grocery,32,8,256,C554,S04,Hyderabad,Cash,9
T2713,04-04-2024,P2002,Soap,Personal Care,267,7,1869,C939,S02,Chennai,Card,4
T2714,02-12-2024,P5001,Soft Drink,Beverages,459,8,3672,C731,S01,Bangalore,Cash,12
T2715,02-12-2024,P1001,Rice,Grocery,92,3,276,C346,S02,Chennai,UPI,12
T2716,02-09-2024,P4002,Butter,Dairy,263,4,1052,C396,S03,Kolkata,Cash,9
T2717,07-12-2024,P5001,Soft Drink,Beverages,208,8,1664,C381,S04,Bangalore,UPI,12
T2718,05-08-2024,P1002,Wheat Flour,Grocery,233,8,1864,C251,S01,Delhi,Card,8
T2719,06-01-2024,P1002,Wheat Flour,Grocery,219,10,2190,C694,S03,Hyderabad,UPI,1
T2720,30-06-2024,P5001,Soft Drink,Beverages,41,8,328,C242,S04,Kolkata,Card,6
T2721,02-07-2024,P2002,Soap,Personal Care,101,1,101,C612,S02,Delhi,UPI,7
T2722,02-02-2024,P4002,Butter,Dairy,282,7,1974,C278,S02,Delhi,UPI,2
T2723,12-03-2024,P5001,Soft Drink,Beverages,255,6,1530,C385,S03,Bangalore,Cash,3
T2724,06-11-2024,P4001,Milk,Dairy,261,7,1827,C774,S02,Chennai,UPI,11
T2725,07-03-2024,P4002,Butter,Dairy,152,9,1368,C814,S03,Chennai,UPI,3
T2726,25-07-2024,P3001,Biscuits,Snacks,336,10,3360,C169,S01,Hyderabad,UPI,7
T2727,06-12-2024,P1003,Cooking Oil,Grocery,69,4,276,C208,S04,Kolkata,Card,12
T2728,01-05-2024,P3001,Biscuits,Snacks,415,4,1660,C207,S02,Kolkata,Card,5
T2729,09-11-2024,P3002,Chips,Snacks,51,2,102,C356,S01,Hyderabad,UPI,11
T2730,10-07-2024,P1002,Wheat Flour,Grocery,410,8,3280,C721,S01,Mumbai,Card,7
T2731,09-03-2024,P1002,Wheat Flour,Grocery,213,8,1704,C752,S02,Mumbai,Card,3
T2732,26-05-2024,P4001,Milk,Dairy,367,8,2936,C330,S02,Kolkata,Cash,5
T2733,08-04-2024,P3002,Chips,Snacks,434,9,3906,C188,S01,Kolkata,UPI,4
T2734,12-03-2024,P1002,Wheat Flour,Grocery,37,4,148,C105,S03,Bangalore,UPI,3
T2735,04-04-2024,P4002,Butter,Dairy,194,2,388,C798,S04,Mumbai,Cash,4
T2736,29-06-2024,P5001,Soft Drink,Beverages,276,8,2208,C465,S02,Hyderabad,Card,6
T2737,06-02-2024,P3002,Chips,Snacks,467,7,3269,C682,S01,Mumbai,UPI,2
T2738,12-09-2024,P2002,Soap,Personal Care,80,2,160,C336,S01,Chennai,UPI,9
T2739,28-05-2024,P3001,Biscuits,Snacks,134,1,134,C948,S03,Bangalore,UPI,5
T2740,21-03-2024,P3001,Biscuits,Snacks,466,2,932,C394,S01,Chennai,UPI,3
T2741,08-11-2024,P2001,Shampoo,Personal Care,497,9,4473,C612,S03,Bangalore,UPI,11
T2742,26-02-2024,P1001,Rice,Grocery,377,9,3393,C696,S04,Delhi,UPI,2
T2743,03-08-2024,P1001,Rice,Grocery,193,1,193,C367,S02,Delhi,Cash,8
T2744,17-06-2024,P1003,Cooking Oil,Grocery,300,4,1200,C875,S01,Mumbai,Card,6
T2745,08-11-2024,P1002,Wheat Flour,Grocery,483,10,4830,C819,S01,Delhi,Cash,11
T2746,09-11-2024,P3002,Chips,Snacks,398,10,3980,C182,S04,Mumbai,Card,11
T2747,11-09-2024,P1001,Rice,Grocery,38,2,76,C619,S02,Kolkata,Card,9
T2748,26-04-2024,P3002,Chips,Snacks,175,8,1400,C121,S01,Hyderabad,Cash,4
T2749,13-07-2024,P4002,Butter,Dairy,460,10,4600,C798,S01,Chennai,Card,7
T2750,12-07-2024,P1001,Rice,Grocery,412,7,2884,C812,S02,Bangalore,UPI,7
T2751,29-02-2024,P3002,Chips,Snacks,90,9,810,C548,S01,Chennai,Card,2
T2752,11-08-2024,P3001,Biscuits,Snacks,195,4,780,C159,S02,Mumbai,Cash,8
T2753,30-07-2024,P5001,Soft Drink,Beverages,136,1,136,C865,S01,Hyderabad,UPI,7
T2754,30-01-2024,P2001,Shampoo,Personal Care,59,1,59,C229,S04,Mumbai,Card,1
T2755,04-11-2024,P1001,Rice,Grocery,199,6,1194,C770,S02,Delhi,Cash,11
T2756,02-12-2024,P5001,Soft Drink,Beverages,265,7,1855,C225,S01,Hyderabad,Card,12
T2757,27-12-2024,P4002,Butter,Dairy,273,4,1092,C852,S03,Mumbai,Card,12
T2758,09-10-2024,P2002,Soap,Personal Care,419,6,2514,C399,S02,Chennai,Card,10
T2759,23-02-2024,P3001,Biscuits,Snacks,277,9,2493,C155,S03,Bangalore,UPI,2
T2760,10-02-2024,P5001,Soft Drink,Beverages,163,8,1304,C308,S02,Chennai,Cash,2
T2761,03-03-2024,P2002,Soap,Personal Care,127,9,1143,C481,S02,Hyderabad,Cash,3
T2762,11-01-2024,P4001,Milk,Dairy,78,8,624,C610,S01,Delhi,Card,1
T2763,13-02-2024,P5001,Soft Drink,Beverages,173,7,1211,C161,S03,Chennai,Card,2
T2764,14-07-2024,P4001,Milk,Dairy,461,1,461,C493,S04,Hyderabad,Cash,7
T2765,03-12-2024,P2001,Shampoo,Personal Care,114,7,798,C541,S01,Kolkata,Card,12
T2766,27-06-2024,P1001,Rice,Grocery,410,9,3690,C126,S03,Delhi,UPI,6
T2767,14-11-2024,P2001,Shampoo,Personal Care,194,1,194,C544,S04,Kolkata,UPI,11
T2768,17-07-2024,P1001,Rice,Grocery,303,2,606,C838,S03,Chennai,Card,7
T2769,17-10-2024,P3002,Chips,Snacks,388,10,3880,C887,S03,Mumbai,Card,10
T2770,08-01-2024,P4001,Milk,Dairy,87,4,348,C387,S03,Hyderabad,Cash,1
T2771,19-10-2024,P4002,Butter,Dairy,192,5,960,C504,S01,Chennai,Card,10
T2772,08-05-2024,P3001,Biscuits,Snacks,357,5,1785,C901,S01,Hyderabad,Card,5
T2773,15-05-2024,P5001,Soft Drink,Beverages,448,6,2688,C967,S02,Bangalore,Card,5
T2774,26-08-2024,P1001,Rice,Grocery,24,8,192,C137,S03,Bangalore,UPI,8
T2775,30-01-2024,P4002,Butter,Dairy,229,4,916,C693,S01,Delhi,UPI,1
T2776,13-08-2024,P4002,Butter,Dairy,52,6,312,C284,S03,Delhi,Card,8
T2777,18-11-2024,P4001,Milk,Dairy,136,3,408,C278,S02,Chennai,UPI,11
T2778,01-12-2024,P1001,Rice,Grocery,78,4,312,C139,S02,Kolkata,UPI,12
T2779,22-01-2024,P4001,Milk,Dairy,182,10,1820,C666,S02,Hyderabad,UPI,1
T2780,13-12-2024,P2002,Soap,Personal Care,28,5,140,C965,S03,Chennai,UPI,12
T2781,28-06-2024,P1001,Rice,Grocery,140,10,1400,C211,S01,Chennai,Card,6
T2782,01-05-2024,P1002,Wheat Flour,Grocery,59,9,531,C308,S03,Chennai,Card,5
T2783,06-08-2024,P3002,Chips,Snacks,348,2,696,C996,S03,Mumbai,Cash,8
T2784,03-07-2024,P3001,Biscuits,Snacks,423,10,4230,C443,S04,Kolkata,Card,7
T2785,16-01-2024,P4001,Milk,Dairy,338,5,1690,C264,S03,Hyderabad,Card,1
T2786,24-02-2024,P1003,Cooking Oil,Grocery,33,10,330,C723,S02,Delhi,UPI,2
T2787,25-06-2024,P4002,Butter,Dairy,384,10,3840,C320,S04,Chennai,Cash,6
T2788,28-11-2024,P1003,Cooking Oil,Grocery,410,7,2870,C180,S01,Mumbai,UPI,11
T2789,07-10-2024,P4002,Butter,Dairy,342,10,3420,C851,S04,Chennai,UPI,10
T2790,27-01-2024,P1002,Wheat Flour,Grocery,428,9,3852,C721,S04,Kolkata,UPI,1
T2791,17-05-2024,P4002,Butter,Dairy,182,8,1456,C299,S03,Mumbai,Card,5
T2792,21-08-2024,P2001,Shampoo,Personal Care,138,6,828,C422,S01,Kolkata,Cash,8
T2793,10-02-2024,P4001,Milk,Dairy,205,7,1435,C460,S01,Delhi,UPI,2
T2794,17-08-2024,P4001,Milk,Dairy,137,10,1370,C905,S04,Mumbai,UPI,8
T2795,27-07-2024,P1003,Cooking Oil,Grocery,145,9,1305,C790,S02,Chennai,Card,7
T2796,01-03-2024,P2002,Soap,Personal Care,180,6,1080,C183,S04,Bangalore,UPI,3
T2797,19-11-2024,P1003,Cooking Oil,Grocery,273,10,2730,C891,S02,Mumbai,Card,11
T2798,02-08-2024,P1001,Rice,Grocery,81,3,243,C369,S04,Kolkata,Cash,8
T2799,08-08-2024,P1003,Cooking Oil,Grocery,446,1,446,C124,S02,Hyderabad,Cash,8
T2800,17-07-2024,P4002,Butter,Dairy,490,9,4410,C532,S03,Mumbai,Card,7
T2801,30-05-2024,P4002,Butter,Dairy,384,4,1536,C221,S03,Delhi,UPI,5
T2802,24-01-2024,P5001,Soft Drink,Beverages,75,10,750,C175,S03,Bangalore,Card,1
T2803,01-09-2024,P4001,Milk,Dairy,168,7,1176,C816,S02,Kolkata,Cash,9
T2804,18-03-2024,P5001,Soft Drink,Beverages,62,9,558,C107,S03,Kolkata,UPI,3
T2805,12-08-2024,P4001,Milk,Dairy,184,7,1288,C280,S03,Hyderabad,Cash,8
T2806,25-01-2024,P2002,Soap,Personal Care,194,8,1552,C677,S04,Delhi,Card,1
T2807,01-04-2024,P3002,Chips,Snacks,407,6,2442,C246,S01,Kolkata,UPI,4
T2808,22-05-2024,P2001,Shampoo,Personal Care,285,7,1995,C688,S03,Hyderabad,Card,5
T2809,27-05-2024,P2002,Soap,Personal Care,80,3,240,C380,S04,Bangalore,Cash,5
T2810,12-05-2024,P1003,Cooking Oil,Grocery,500,5,2500,C720,S01,Mumbai,UPI,5
T2811,15-04-2024,P2002,Soap,Personal Care,69,3,207,C665,S02,Hyderabad,UPI,4
T2812,09-04-2024,P1001,Rice,Grocery,295,9,2655,C106,S04,Hyderabad,Card,4
T2813,06-08-2024,P2001,Shampoo,Personal Care,312,5,1560,C849,S04,Chennai,Cash,8
T2814,26-02-2024,P4001,Milk,Dairy,490,5,2450,C833,S01,Bangalore,Card,2
T2815,11-03-2024,P4001,Milk,Dairy,64,5,320,C385,S01,Delhi,Cash,3
T2816,21-03-2024,P2001,Shampoo,Personal Care,187,2,374,C619,S03,Delhi,Card,3
T2817,18-12-2024,P4002,Butter,Dairy,381,2,762,C422,S01,Bangalore,Cash,12
T2818,12-10-2024,P4002,Butter,Dairy,117,6,702,C776,S01,Kolkata,UPI,10
T2819,27-10-2024,P1001,Rice,Grocery,90,4,360,C485,S02,Kolkata,Cash,10
T2820,05-09-2024,P2002,Soap,Personal Care,97,8,776,C933,S02,Kolkata,Card,9
T2821,21-11-2024,P2002,Soap,Personal Care,121,3,363,C996,S01,Chennai,UPI,11
T2822,04-02-2024,P2001,Shampoo,Personal Care,242,1,242,C602,S02,Kolkata,Cash,2
T2823,14-05-2024,P1001,Rice,Grocery,372,7,2604,C728,S04,Kolkata,UPI,5
T2824,28-09-2024,P2001,Shampoo,Personal Care,267,6,1602,C772,S02,Delhi,Cash,9
T2825,18-11-2024,P2002,Soap,Personal Care,270,8,2160,C501,S03,Chennai,Card,11
T2826,27-02-2024,P2002,Soap,Personal Care,132,2,264,C873,S03,Bangalore,Card,2
T2827,05-08-2024,P3001,Biscuits,Snacks,359,4,1436,C218,S02,Bangalore,Card,8
T2828,22-07-2024,P1002,Wheat Flour,Grocery,376,6,2256,C821,S02,Bangalore,Card,7
T2829,30-04-2024,P5001,Soft Drink,Beverages,371,7,2597,C129,S03,Delhi,UPI,4
T2830,14-10-2024,P2001,Shampoo,Personal Care,51,7,357,C890,S03,Delhi,UPI,10
T2831,14-08-2024,P3001,Biscuits,Snacks,220,7,1540,C535,S04,Delhi,Cash,8
T2832,22-04-2024,P2002,Soap,Personal Care,392,8,3136,C447,S01,Delhi,Card,4
T2833,26-03-2024,P3002,Chips,Snacks,313,4,1252,C648,S02,Kolkata,Cash,3
T2834,07-03-2024,P5001,Soft Drink,Beverages,188,10,1880,C719,S01,Kolkata,Cash,3
T2835,26-12-2024,P3002,Chips,Snacks,419,2,838,C441,S03,Chennai,Cash,12
T2836,04-07-2024,P1001,Rice,Grocery,127,9,1143,C648,S02,Mumbai,UPI,7
T2837,23-03-2024,P3002,Chips,Snacks,168,4,672,C482,S03,Bangalore,Cash,3
T2838,19-01-2024,P4002,Butter,Dairy,26,4,104,C965,S01,Chennai,Cash,1
T2839,05-09-2024,P4002,Butter,Dairy,425,7,2975,C143,S02,Delhi,Card,9
T2840,18-12-2024,P1001,Rice,Grocery,343,4,1372,C353,S01,Delhi,UPI,12
T2841,24-07-2024,P1002,Wheat Flour,Grocery,355,7,2485,C234,S03,Hyderabad,Cash,7
T2842,26-12-2024,P1002,Wheat Flour,Grocery,389,9,3501,C880,S04,Hyderabad,Cash,12
T2843,18-03-2024,P4002,Butter,Dairy,490,10,4900,C197,S04,Mumbai,UPI,3
T2844,19-09-2024,P2002,Soap,Personal Care,237,6,1422,C861,S01,Delhi,Card,9
T2845,15-05-2024,P4001,Milk,Dairy,71,4,284,C771,S04,Bangalore,Card,5
T2846,27-07-2024,P3002,Chips,Snacks,133,2,266,C674,S03,Bangalore,Card,7
T2847,14-07-2024,P4002,Butter,Dairy,145,9,1305,C117,S04,Kolkata,Card,7
T2848,25-02-2024,P3001,Biscuits,Snacks,385,9,3465,C563,S02,Chennai,Cash,2
T2849,08-07-2024,P3002,Chips,Snacks,248,4,992,C588,S01,Kolkata,Card,7
T2850,18-11-2024,P3001,Biscuits,Snacks,434,3,1302,C185,S01,Chennai,Cash,11
T2851,07-05-2024,P2001,Shampoo,Personal Care,323,8,2584,C185,S02,Bangalore,UPI,5
T2852,17-10-2024,P4001,Milk,Dairy,390,9,3510,C878,S02,Hyderabad,Card,10
T2853,21-06-2024,P2002,Soap,Personal Care,179,7,1253,C954,S02,Hyderabad,Card,6
T2854,03-01-2024,P5001,Soft Drink,Beverages,228,10,2280,C374,S02,Chennai,Card,1
T2855,29-11-2024,P4002,Butter,Dairy,180,8,1440,C341,S03,Bangalore,UPI,11
T2856,11-02-2024,P4001,Milk,Dairy,304,9,2736,C207,S04,Kolkata,Cash,2
T2857,07-01-2024,P3002,Chips,Snacks,407,3,1221,C265,S01,Mumbai,Cash,1
T2858,05-08-2024,P4001,Milk,Dairy,39,2,78,C607,S02,Kolkata,UPI,8
T2859,07-10-2024,P4001,Milk,Dairy,403,3,1209,C528,S04,Hyderabad,Card,10
T2860,12-12-2024,P1002,Wheat Flour,Grocery,170,7,1190,C377,S03,Chennai,Card,12
T2861,28-05-2024,P5001,Soft Drink,Beverages,92,3,276,C635,S02,Chennai,UPI,5
T2862,08-05-2024,P3001,Biscuits,Snacks,329,9,2961,C583,S04,Mumbai,Card,5
T2863,30-08-2024,P1003,Cooking Oil,Grocery,288,3,864,C110,S03,Bangalore,Cash,8
T2864,03-01-2024,P1003,Cooking Oil,Grocery,54,8,432,C419,S02,Mumbai,UPI,1
T2865,18-06-2024,P1002,Wheat Flour,Grocery,254,9,2286,C196,S01,Chennai,Card,6
T2866,28-06-2024,P5001,Soft Drink,Beverages,54,3,162,C751,S02,Delhi,UPI,6
T2867,25-05-2024,P1001,Rice,Grocery,160,4,640,C940,S04,Chennai,UPI,5
T2868,25-07-2024,P2002,Soap,Personal Care,339,6,2034,C360,S02,Hyderabad,UPI,7
T2869,20-04-2024,P1003,Cooking Oil,Grocery,394,2,788,C386,S02,Delhi,UPI,4
T2870,24-09-2024,P1002,Wheat Flour,Grocery,428,3,1284,C701,S04,Delhi,UPI,9
T2871,11-11-2024,P5001,Soft Drink,Beverages,161,10,1610,C784,S04,Mumbai,Cash,11
T2872,16-02-2024,P1001,Rice,Grocery,130,4,520,C922,S02,Mumbai,Cash,2
T2873,09-02-2024,P4001,Milk,Dairy,185,1,185,C153,S02,Chennai,Card,2
T2874,03-06-2024,P3002,Chips,Snacks,187,8,1496,C612,S01,Mumbai,UPI,6
T2875,16-07-2024,P3002,Chips,Snacks,416,7,2912,C823,S04,Delhi,Card,7
T2876,10-02-2024,P4002,Butter,Dairy,291,6,1746,C719,S02,Mumbai,UPI,2
T2877,11-08-2024,P2002,Soap,Personal Care,450,3,1350,C673,S04,Bangalore,UPI,8
T2878,10-08-2024,P2002,Soap,Personal Care,305,2,610,C767,S03,Mumbai,Cash,8
T2879,09-12-2024,P3001,Biscuits,Snacks,414,8,3312,C454,S04,Mumbai,UPI,12
T2880,10-07-2024,P4002,Butter,Dairy,215,4,860,C283,S01,Mumbai,Card,7
T2881,03-01-2024,P3001,Biscuits,Snacks,119,9,1071,C700,S03,Delhi,Cash,1
T2882,07-01-2024,P3001,Biscuits,Snacks,277,5,1385,C721,S03,Hyderabad,UPI,1
T2883,23-01-2024,P2002,Soap,Personal Care,223,8,1784,C812,S03,Delhi,UPI,1
T2884,16-01-2024,P1001,Rice,Grocery,441,10,4410,C983,S04,Chennai,UPI,1
T2885,30-08-2024,P4001,Milk,Dairy,108,8,864,C867,S01,Hyderabad,Card,8
T2886,31-12-2024,P1001,Rice,Grocery,477,10,4770,C256,S02,Mumbai,Cash,12
T2887,15-08-2024,P3002,Chips,Snacks,48,2,96,C752,S01,Delhi,Cash,8
T2888,09-04-2024,P4002,Butter,Dairy,456,5,2280,C770,S01,Delhi,UPI,4
T2889,27-10-2024,P3001,Biscuits,Snacks,483,3,1449,C839,S03,Chennai,Cash,10
T2890,07-12-2024,P3002,Chips,Snacks,448,7,3136,C785,S01,Hyderabad,Cash,12
T2891,16-05-2024,P4002,Butter,Dairy,393,3,1179,C185,S02,Bangalore,Cash,5
T2892,18-12-2024,P2002,Soap,Personal Care,121,10,1210,C617,S04,Mumbai,UPI,12
T2893,14-10-2024,P1001,Rice,Grocery,160,5,800,C459,S01,Delhi,Card,10
T2894,25-08-2024,P5001,Soft Drink,Beverages,309,2,618,C190,S01,Hyderabad,Cash,8
T2895,29-10-2024,P1002,Wheat Flour,Grocery,182,3,546,C741,S01,Mumbai,Cash,10
T2896,11-02-2024,P2001,Shampoo,Personal Care,255,6,1530,C998,S02,Delhi,UPI,2
T2897,28-01-2024,P2001,Shampoo,Personal Care,178,3,534,C488,S03,Mumbai,Card,1
T2898,30-07-2024,P1003,Cooking Oil,Grocery,181,10,1810,C331,S02,Delhi,Cash,7
T2899,23-12-2024,P1003,Cooking Oil,Grocery,152,5,760,C550,S03,Hyderabad,Card,12
T2900,27-06-2024,P3001,Biscuits,Snacks,206,10,2060,C890,S04,Kolkata,UPI,6
T2901,26-10-2024,P1003,Cooking Oil,Grocery,447,1,447,C494,S02,Chennai,UPI,10
T2902,26-11-2024,P2001,Shampoo,Personal Care,197,7,1379,C930,S03,Mumbai,Card,11
T2903,17-05-2024,P4002,Butter,Dairy,444,9,3996,C192,S02,Delhi,Cash,5
T2904,29-02-2024,P4001,Milk,Dairy,36,5,180,C629,S02,Bangalore,Cash,2
T2905,09-07-2024,P4001,Milk,Dairy,185,10,1850,C677,S04,Kolkata,UPI,7
T2906,23-02-2024,P1001,Rice,Grocery,379,6,2274,C744,S03,Hyderabad,Cash,2
T2907,21-06-2024,P3002,Chips,Snacks,191,8,1528,C763,S01,Mumbai,Card,6
T2908,06-10-2024,P2002,Soap,Personal Care,259,3,777,C290,S01,Bangalore,UPI,10
T2909,21-12-2024,P4001,Milk,Dairy,314,10,3140,C545,S04,Bangalore,Cash,12
T2910,21-06-2024,P2002,Soap,Personal Care,327,6,1962,C594,S04,Delhi,Cash,6
T2911,03-08-2024,P2001,Shampoo,Personal Care,75,9,675,C536,S03,Chennai,Card,8
T2912,19-09-2024,P5001,Soft Drink,Beverages,103,1,103,C270,S03,Chennai,UPI,9
T2913,12-03-2024,P4002,Butter,Dairy,310,4,1240,C233,S03,Hyderabad,Cash,3
T2914,26-06-2024,P2002,Soap,Personal Care,430,3,1290,C569,S04,Mumbai,Card,6
T2915,29-03-2024,P1001,Rice,Grocery,122,3,366,C408,S03,Hyderabad,Cash,3
T2916,16-02-2024,P2001,Shampoo,Personal Care,243,4,972,C841,S02,Mumbai,UPI,2
T2917,01-09-2024,P4002,Butter,Dairy,22,6,132,C263,S03,Hyderabad,Card,9
T2918,18-04-2024,P4002,Butter,Dairy,377,7,2639,C583,S04,Bangalore,UPI,4
T2919,06-03-2024,P2001,Shampoo,Personal Care,218,2,436,C425,S02,Bangalore,Card,3
T2920,20-07-2024,P2002,Soap,Personal Care,325,7,2275,C646,S01,Delhi,Card,7
T2921,07-11-2024,P5001,Soft Drink,Beverages,133,1,133,C282,S02,Delhi,Card,11
T2922,01-01-2024,P3001,Biscuits,Snacks,441,9,3969,C725,S04,Hyderabad,UPI,1
T2923,06-04-2024,P2001,Shampoo,Personal Care,275,3,825,C145,S02,Delhi,Card,4
T2924,30-11-2024,P1002,Wheat Flour,Grocery,216,6,1296,C284,S04,Mumbai,Card,11
T2925,03-09-2024,P2002,Soap,Personal Care,365,7,2555,C135,S03,Bangalore,Cash,9
T2926,21-09-2024,P1003,Cooking Oil,Grocery,369,7,2583,C954,S01,Bangalore,Cash,9
T2927,26-07-2024,P3001,Biscuits,Snacks,355,2,710,C922,S01,Mumbai,Card,7
T2928,15-07-2024,P1003,Cooking Oil,Grocery,279,10,2790,C802,S04,Hyderabad,Card,7
T2929,28-01-2024,P3002,Chips,Snacks,414,7,2898,C410,S04,Delhi,UPI,1
T2930,18-08-2024,P1002,Wheat Flour,Grocery,433,10,4330,C614,S03,Bangalore,UPI,8
T2931,27-02-2024,P3001,Biscuits,Snacks,206,9,1854,C904,S02,Bangalore,UPI,2
T2932,04-01-2024,P3002,Chips,Snacks,96,2,192,C445,S03,Mumbai,UPI,1
T2933,25-01-2024,P5001,Soft Drink,Beverages,242,8,1936,C575,S03,Hyderabad,Cash,1
T2934,26-01-2024,P4001,Milk,Dairy,207,8,1656,C713,S03,Delhi,Card,1
T2935,13-01-2024,P3001,Biscuits,Snacks,412,5,2060,C655,S03,Mumbai,Card,1
T2936,16-08-2024,P3001,Biscuits,Snacks,28,7,196,C432,S03,Kolkata,Cash,8
T2937,19-01-2024,P5001,Soft Drink,Beverages,202,2,404,C644,S04,Mumbai,Cash,1
T2938,05-03-2024,P1002,Wheat Flour,Grocery,68,9,612,C844,S02,Kolkata,Card,3
T2939,22-08-2024,P3002,Chips,Snacks,196,5,980,C805,S02,Kolkata,UPI,8
T2940,09-02-2024,P5001,Soft Drink,Beverages,40,8,320,C434,S03,Hyderabad,Cash,2
T2941,19-09-2024,P5001,Soft Drink,Beverages,215,2,430,C842,S01,Delhi,UPI,9
T2942,12-01-2024,P2002,Soap,Personal Care,225,7,1575,C288,S03,Kolkata,UPI,1
T2943,08-04-2024,P1002,Wheat Flour,Grocery,79,7,553,C684,S03,Delhi,UPI,4
T2944,04-05-2024,P4002,Butter,Dairy,457,9,4113,C810,S01,Delhi,UPI,5
T2945,11-08-2024,P4001,Milk,Dairy,409,4,1636,C381,S02,Delhi,UPI,8
T2946,02-04-2024,P1001,Rice,Grocery,224,10,2240,C794,S03,Delhi,Cash,4
T2947,31-07-2024,P3002,Chips,Snacks,29,4,116,C772,S02,Delhi,Card,7
T2948,21-11-2024,P4001,Milk,Dairy,424,10,4240,C425,S01,Mumbai,Cash,11
T2949,02-02-2024,P1001,Rice,Grocery,133,6,798,C726,S03,Kolkata,UPI,2
T2950,03-08-2024,P5001,Soft Drink,Beverages,321,8,2568,C750,S03,Chennai,Card,8
T2951,24-06-2024,P4001,Milk,Dairy,26,9,234,C448,S03,Delhi,Card,6
T2952,12-09-2024,P1003,Cooking Oil,Grocery,457,8,3656,C315,S02,Kolkata,Card,9
T2953,04-12-2024,P2002,Soap,Personal Care,36,7,252,C972,S01,Kolkata,Card,12
T2954,16-04-2024,P4002,Butter,Dairy,62,6,372,C865,S03,Delhi,Card,4
T2955,27-08-2024,P3001,Biscuits,Snacks,365,8,2920,C130,S02,Chennai,UPI,8
T2956,16-10-2024,P1003,Cooking Oil,Grocery,200,10,2000,C541,S04,Hyderabad,Card,10
